ball,1,4.4,Oval Invincibles,SW Billings,WG Jacks,TW Hartley,1,0,,,,,,"",""
ball,1,4.5,Oval Invincibles,WG Jacks,SW Billings,TW Hartley,1,0,,,,,,"",""
ball,1,5.1,Oval Invincibles,SW Billings,WG Jacks,CR Brathwaite,0,0,,,,,,"",""
ball,1,5.2,Oval Invincibles,SW Billings,WG Jacks,CR Brathwaite,1,0,,,,,,"",""
ball,1,5.3,Oval Invincibles,WG Jacks,SW Billings,CR Brathwaite,4,0,,,,,,"",""
ball,1,5.4,Oval Invincibles,WG Jacks,SW Billings,CR Brathwaite,1,0,,,,,,"",""
ball,1,5.5,Oval Invincibles,SW Billings,WG Jacks,CR Brathwaite,1,0,,,,,,"",""
ball,1,6.1,Oval Invincibles,SW Billings,WG Jacks,MW Parkinson,1,0,,,,,,"",""
ball,1,6.2,Oval Invincibles,WG Jacks,SW Billings,MW Parkinson,6,0,,,,,,"",""
ball,1,6.3,Oval Invincibles,WG Jacks,SW Billings,MW Parkinson,0,0,,,,,,"",""
ball,1,6.4,Oval Invincibles,WG Jacks,SW Billings,MW Parkinson,0,0,,,,,,caught,WG Jacks
ball,1,6.5,Oval Invincibles,CA Ingram,SW Billings,MW Parkinson,1,0,,,,,,"",""
ball,1,7.1,Oval Invincibles,SW Billings,CA Ingram,CG Harrison,1,0,,,,,,"",""
ball,1,7.2,Oval Invincibles,CA Ingram,SW Billings,CG Harrison,1,0,,,,,,"",""
ball,1,7.3,Oval Invincibles,SW Billings,CA Ingram,CG Harrison,1,0,,,,,,"",""
ball,1,7.4,Oval Invincibles,CA Ingram,SW Billings,CG Harrison,1,0,,,,,,"",""
ball,1,7.5,Oval Invincibles,SW Billings,CA Ingram,CG Harrison,2,0,,,,,,"",""
ball,1,8.1,Oval Invincibles,CA Ingram,SW Billings,ST Finn,1,0,,,,,,"",""
ball,1,8.2,Oval Invincibles,SW Billings,CA Ingram,ST Finn,1,0,,,,,,"",""
ball,1,8.3,Oval Invincibles,CA Ingram,SW Billings,ST Finn,0,0,,,,,,"",""
ball,1,8.4,Oval Invincibles,CA Ingram,SW Billings,ST Finn,0,1,1,,,,,"",""
ball,1,8.5,Oval Invincibles,CA Ingram,SW Billings,ST Finn,1,0,,,,,,"",""
ball,1,8.6,Oval Invincibles,SW Billings,CA Ingram,ST Finn,0,0,,,,,,"",""
ball,1,9.1,Oval Invincibles,SW Billings,CA Ingram,MW Parkinson,0,0,,,,,,"",""
ball,1,9.2,Oval Invincibles,SW Billings,CA Ingram,MW Parkinson,1,0,,,,,,"",""
ball,1,9.3,Oval Invincibles,CA Ingram,SW Billings,MW Parkinson,1,0,,,,,,"",""
ball,1,9.4,Oval Invincibles,SW Billings,CA Ingram,MW Parkinson,6,0,,,,,,"",""
ball,1,9.5,Oval Invincibles,SW Billings,CA Ingram,MW Parkinson,2,0,,,,,,"",""
ball,1,10.1,Oval Invincibles,CA Ingram,SW Billings,CR Brathwaite,4,0,,,,,,"",""
ball,1,10.2,Oval Invincibles,CA Ingram,SW Billings,CR Brathwaite,1,0,,,,,,"",""
ball,1,10.3,Oval Invincibles,SW Billings,CA Ingram,CR Brathwaite,4,0,,,,,,"",""
ball,1,10.4,Oval Invincibles,SW Billings,CA Ingram,CR Brathwaite,1,0,,,,,,"",""
ball,1,10.5,Oval Invincibles,CA Ingram,SW Billings,CR Brathwaite,1,0,,,,,,"",""
ball,1,11.1,Oval Invincibles,SW Billings,CA Ingram,FJ Klaassen,1,0,,,,,,"",""
ball,1,11.2,Oval Invincibles,CA Ingram,SW Billings,FJ Klaassen,0,0,,,,,,"",""
ball,1,11.3,Oval Invincibles,CA Ingram,SW Billings,FJ Klaassen,1,0,,,,,,"",""
ball,1,11.4,Oval Invincibles,SW Billings,CA Ingram,FJ Klaassen,4,0,,,,,,"",""
ball,1,11.5,Oval Invincibles,SW Billings,CA Ingram,FJ Klaassen,2,0,,,,,,"",""
ball,1,12.1,Oval Invincibles,CA Ingram,SW Billings,CG Harrison,1,0,,,,,,"",""
ball,1,12.2,Oval Invincibles,SW Billings,CA Ingram,CG Harrison,1,0,,,,,,"",""
ball,1,12.3,Oval Invincibles,CA Ingram,SW Billings,CG Harrison,1,0,,,,,,"",""
ball,1,12.4,Oval Invincibles,SW Billings,CA Ingram,CG Harrison,1,0,,,,,,"",""
ball,1,12.5,Oval Invincibles,CA Ingram,SW Billings,CG Harrison,1,0,,,,,,"",""
ball,1,13.1,Oval Invincibles,SW Billings,CA Ingram,CG Harrison,1,0,,,,,,"",""
ball,1,13.2,Oval Invincibles,CA Ingram,SW Billings,CG Harrison,1,0,,,,,,"",""
ball,1,13.3,Oval Invincibles,SW Billings,CA Ingram,CG Harrison,0,0,,,,,,"",""
ball,1,13.4,Oval Invincibles,SW Billings,CA Ingram,CG Harrison,6,0,,,,,,"",""
ball,1,13.5,Oval Invincibles,SW Billings,CA Ingram,CG Harrison,4,0,,,,,,"",""
ball,1,14.1,Oval Invincibles,CA Ingram,SW Billings,ST Finn,0,0,,,,,,caught,CA Ingram
ball,1,14.2,Oval Invincibles,LJ Evans,SW Billings,ST Finn,0,0,,,,,,"",""
ball,1,14.3,Oval Invincibles,LJ Evans,SW Billings,ST Finn,0,0,,,,,,caught,LJ Evans
ball,1,14.4,Oval Invincibles,TK Curran,SW Billings,ST Finn,4,0,,,,,,"",""
ball,1,14.5,Oval Invincibles,TK Curran,SW Billings,ST Finn,4,0,,,,,,"",""
ball,1,15.1,Oval Invincibles,TK Curran,SW Billings,MW Parkinson,1,0,,,,,,"",""
ball,1,15.2,Oval Invincibles,SW Billings,TK Curran,MW Parkinson,0,0,,,,,,"",""
ball,1,15.3,Oval Invincibles,SW Billings,TK Curran,MW Parkinson,1,0,,,,,,"",""
ball,1,15.4,Oval Invincibles,TK Curran,SW Billings,MW Parkinson,0,0,,,,,,"",""
ball,1,15.5,Oval Invincibles,TK Curran,SW Billings,MW Parkinson,1,0,,,,,,"",""
ball,1,16.1,Oval Invincibles,TK Curran,SW Billings,CR Brathwaite,4,0,,,,,,"",""
ball,1,16.2,Oval Invincibles,TK Curran,SW Billings,CR Brathwaite,1,0,,,,,,"",""
ball,1,16.3,Oval Invincibles,SW Billings,TK Curran,CR Brathwaite,1,0,,,,,,"",""
ball,1,16.4,Oval Invincibles,TK Curran,SW Billings,CR Brathwaite,0,0,,,,,,"",""
ball,1,16.5,Oval Invincibles,TK Curran,SW Billings,CR Brathwaite,1,0,,,,,,"",""
ball,1,17.1,Oval Invincibles,SW Billings,TK Curran,FJ Klaassen,4,0,,,,,,"",""
ball,1,17.2,Oval Invincibles,SW Billings,TK Curran,FJ Klaassen,0,0,,,,,,caught,SW Billings
ball,1,17.3,Oval Invincibles,NA Sowter,TK Curran,FJ Klaassen,4,0,,,,,,"",""
ball,1,17.4,Oval Invincibles,NA Sowter,TK Curran,FJ Klaassen,0,0,,,,,,bowled,NA Sowter
ball,1,17.5,Oval Invincibles,S Mahmood,TK Curran,FJ Klaassen,0,0,,,,,,"",""
ball,1,18.1,Oval Invincibles,TK Curran,S Mahmood,MW Parkinson,2,0,,,,,,"",""
ball,1,18.2,Oval Invincibles,TK Curran,S Mahmood,MW Parkinson,2,0,,,,,,"",""
ball,1,18.3,Oval Invincibles,TK Curran,S Mahmood,MW Parkinson,0,0,,,,,,"",""
ball,1,18.4,Oval Invincibles,TK Curran,S Mahmood,MW Parkinson,1,0,,,,,,"",""
ball,1,18.5,Oval Invincibles,S Mahmood,TK Curran,MW Parkinson,1,0,,,,,,"",""
ball,1,19.1,Oval Invincibles,TK Curran,S Mahmood,TW Hartley,2,0,,,,,,"",""
ball,1,19.2,Oval Invincibles,TK Curran,S Mahmood,TW Hartley,0,0,,,,,,"",""
ball,1,19.3,Oval Invincibles,TK Curran,S Mahmood,TW Hartley,0,0,,,,,,"",""
ball,1,19.4,Oval Invincibles,TK Curran,S Mahmood,TW Hartley,6,0,,,,,,"",""
ball,1,19.5,Oval Invincibles,TK Curran,S Mahmood,TW Hartley,0,0,,,,,,"",""
ball,2,0.1,Manchester Originals,PD Salt,JC Buttler,SM Curran,0,0,,,,,,"",""
ball,2,0.2,Manchester Originals,PD Salt,JC Buttler,SM Curran,4,0,,,,,,"",""
ball,2,0.3,Manchester Originals,PD Salt,JC Buttler,SM Curran,0,0,,,,,,"",""
ball,2,0.4,Manchester Originals,PD Salt,JC Buttler,SM Curran,0,0,,,,,,"",""
ball,2,0.5,Manchester Originals,PD Salt,JC Buttler,SM Curran,0,0,,,,,,caught,PD Salt
ball,2,1.1,Manchester Originals,JM Clarke,JC Buttler,SM Curran,4,0,,,,,,"",""
ball,2,1.2,Manchester Originals,JM Clarke,JC Buttler,SM Curran,1,0,,,,,,"",""
ball,2,1.3,Manchester Originals,JC Buttler,JM Clarke,SM Curran,0,0,,,,,,"",""
ball,2,1.4,Manchester Originals,JC Buttler,JM Clarke,SM Curran,1,0,,,,,,"",""
ball,2,1.5,Manchester Originals,JM Clarke,JC Buttler,SM Curran,1,0,,,,,,"",""
ball,2,2.1,Manchester Originals,JM Clarke,JC Buttler,S Mahmood,0,0,,,,,,"",""
ball,2,2.2,Manchester Originals,JM Clarke,JC Buttler,S Mahmood,2,0,,,,,,"",""
ball,2,2.3,Manchester Originals,JM Clarke,JC Buttler,S Mahmood,4,0,,,,,,"",""
ball,2,2.4,Manchester Originals,JM Clarke,JC Buttler,S Mahmood,0,0,,,,,,"",""
ball,2,2.5,Manchester Originals,JM Clarke,JC Buttler,S Mahmood,0,1,,,,1,,"",""
ball,2,3.1,Manchester Originals,JC Buttler,JM Clarke,SP Narine,0,0,,,,,,"",""
ball,2,3.2,Manchester Originals,JC Buttler,JM Clarke,SP Narine,1,0,,,,,,"",""
ball,2,3.3,Manchester Originals,JM Clarke,JC Buttler,SP Narine,3,0,,,,,,"",""
ball,2,3.4,Manchester Originals,JC Buttler,JM Clarke,SP Narine,0,0,,,,,,"",""
ball,2,3.5,Manchester Originals,JC Buttler,JM Clarke,SP Narine,2,0,,,,,,"",""
ball,2,4.1,Manchester Originals,JM Clarke,JC Buttler,RJW Topley,0,0,,,,,,caught,JM Clarke
ball,2,4.2,Manchester Originals,C Munro,JC Buttler,RJW Topley,0,0,,,,,,"",""
ball,2,4.3,Manchester Originals,C Munro,JC Buttler,RJW Topley,0,0,,,,,,"",""
ball,2,4.4,Manchester Originals,C Munro,JC Buttler,RJW Topley,0,0,,,,,,"",""
ball,2,4.5,Manchester Originals,C Munro,JC Buttler,RJW Topley,4,0,,,,,,"",""
ball,2,5.1,Manchester Originals,C Munro,JC Buttler,RJW Topley,4,0,,,,,,"",""
ball,2,5.2,Manchester Originals,C Munro,JC Buttler,RJW Topley,1,0,,,,,,"",""
ball,2,5.3,Manchester Originals,JC Buttler,C Munro,RJW Topley,0,1,,,,1,,"",""
ball,2,5.4,Manchester Originals,C Munro,JC Buttler,RJW Topley,1,0,,,,,,"",""
ball,2,5.5,Manchester Originals,JC Buttler,C Munro,RJW Topley,0,0,,,,,,"",""
ball,2,6.1,Manchester Originals,C Munro,JC Buttler,SP Narine,0,0,,,,,,"",""
ball,2,6.2,Manchester Originals,C Munro,JC Buttler,SP Narine,0,1,1,,,,,"",""
ball,2,6.3,Manchester Originals,C Munro,JC Buttler,SP Narine,1,0,,,,,,"",""
ball,2,6.4,Manchester Originals,JC Buttler,C Munro,SP Narine,4,0,,,,,,"",""
ball,2,6.5,Manchester Originals,JC Buttler,C Munro,SP Narine,0,0,,,,,,caught,JC Buttler
ball,2,6.6,Manchester Originals,TA Lammonby,C Munro,SP Narine,1,0,,,,,,"",""
ball,2,7.1,Manchester Originals,C Munro,TA Lammonby,WG Jacks,0,0,,,,,,"",""
ball,2,7.2,Manchester Originals,C Munro,TA Lammonby,WG Jacks,0,0,,,,,,"",""
ball,2,7.3,Manchester Originals,C Munro,TA Lammonby,WG Jacks,1,0,,,,,,"",""
ball,2,7.4,Manchester Originals,TA Lammonby,C Munro,WG Jacks,1,0,,,,,,"",""
ball,2,7.5,Manchester Originals,C Munro,TA Lammonby,WG Jacks,6,0,,,,,,"",""
ball,2,8.1,Manchester Originals,TA Lammonby,C Munro,NA Sowter,0,0,,,,,,caught,TA Lammonby
ball,2,8.2,Manchester Originals,CR Brathwaite,C Munro,NA Sowter,0,1,1,,,,,"",""
ball,2,8.3,Manchester Originals,CR Brathwaite,C Munro,NA Sowter,0,2,2,,,,,"",""
ball,2,8.4,Manchester Originals,C Munro,CR Brathwaite,NA Sowter,1,0,,,,,,"",""
ball,2,8.5,Manchester Originals,CR Brathwaite,C Munro,NA Sowter,1,0,,,,,,"",""
ball,2,8.6,Manchester Originals,C Munro,CR Brathwaite,NA Sowter,1,0,,,,,,"",""
ball,2,8.7,Manchester Originals,CR Brathwaite,C Munro,NA Sowter,1,0,,,,,,"",""
ball,2,9.1,Manchester Originals,C Munro,CR Brathwaite,TK Curran,0,0,,,,,,"",""
ball,2,9.2,Manchester Originals,C Munro,CR Brathwaite,TK Curran,1,0,,,,,,"",""
ball,2,9.3,Manchester Originals,CR Brathwaite,C Munro,TK Curran,0,0,,,,,,"",""
ball,2,9.4,Manchester Originals,CR Brathwaite,C Munro,TK Curran,0,0,,,,,,"",""
ball,2,9.5,Manchester Originals,CR Brathwaite,C Munro,TK Curran,0,0,,,,,,"",""
ball,2,10.1,Manchester Originals,C Munro,CR Brathwaite,SP Narine,0,1,,,,1,,"",""
ball,2,10.2,Manchester Originals,CR Brathwaite,C Munro,SP Narine,0,1,1,,,,,"",""
ball,2,10.3,Manchester Originals,CR Brathwaite,C Munro,SP Narine,1,0,,,,,,"",""
ball,2,10.4,Manchester Originals,C Munro,CR Brathwaite,SP Narine,1,0,,,,,,"",""
ball,2,10.5,Manchester Originals,CR Brathwaite,C Munro,SP Narine,0,0,,,,,,"",""
ball,2,10.6,Manchester Originals,CR Brathwaite,C Munro,SP Narine,0,0,,,,,,"",""
ball,2,11.1,Manchester Originals,CR Brathwaite,C Munro,NA Sowter,2,0,,,,,,"",""
ball,2,11.2,Manchester Originals,CR Brathwaite,C Munro,NA Sowter,1,0,,,,,,"",""
ball,2,11.3,Manchester Originals,C Munro,CR Brathwaite,NA Sowter,4,0,,,,,,"",""
ball,2,11.4,Manchester Originals,C Munro,CR Brathwaite,NA Sowter,0,0,,,,,,"",""
ball,2,11.5,Manchester Originals,C Munro,CR Brathwaite,NA Sowter,0,0,,,,,,caught,C Munro
ball,2,12.1,Manchester Originals,CR Brathwaite,CG Harrison,TK Curran,1,0,,,,,,"",""
ball,2,12.2,Manchester Originals,CG Harrison,CR Brathwaite,TK Curran,1,0,,,,,,"",""
ball,2,12.3,Manchester Originals,CR Brathwaite,CG Harrison,TK Curran,1,0,,,,,,"",""
ball,2,12.4,Manchester Originals,CG Harrison,CR Brathwaite,TK Curran,1,0,,,,,,"",""
ball,2,12.5,Manchester Originals,CR Brathwaite,CG Harrison,TK Curran,0,0,,,,,,"",""
ball,2,13.1,Manchester Originals,CR Brathwaite,CG Harrison,RJW Topley,1,0,,,,,,"",""
ball,2,13.2,Manchester Originals,CG Harrison,CR Brathwaite,RJW Topley,4,0,,,,,,"",""
ball,2,13.3,Manchester Originals,CG Harrison,CR Brathwaite,RJW Topley,0,1,1,,,,,"",""
ball,2,13.4,Manchester Originals,CG Harrison,CR Brathwaite,RJW Topley,1,0,,,,,,"",""
ball,2,13.5,Manchester Originals,CR Brathwaite,CG Harrison,RJW Topley,4,0,,,,,,"",""
ball,2,13.6,Manchester Originals,CR Brathwaite,CG Harrison,RJW Topley,4,0,,,,,,"",""
ball,2,14.1,Manchester Originals,CG Harrison,CR Brathwaite,NA Sowter,0,1,,,,1,,"",""
ball,2,14.2,Manchester Originals,CR Brathwaite,CG Harrison,NA Sowter,1,0,,,,,,"",""
ball,2,14.3,Manchester Originals,CG Harrison,CR Brathwaite,NA Sowter,1,0,,,,,,"",""
ball,2,14.4,Manchester Originals,CR Brathwaite,CG Harrison,NA Sowter,1,0,,,,,,"",""
ball,2,14.5,Manchester Originals,CG Harrison,CR Brathwaite,NA Sowter,1,0,,,,,,"",""
ball,2,15.1,Manchester Originals,CR Brathwaite,CG Harrison,SP Narine,0,0,,,,,,"",""
ball,2,15.2,Manchester Originals,CR Brathwaite,CG Harrison,SP Narine,2,0,,,,,,"",""
ball,2,15.3,Manchester Originals,CR Brathwaite,CG Harrison,SP Narine,2,0,,,,,,"",""
ball,2,15.4,Manchester Originals,CR Brathwaite,CG Harrison,SP Narine,1,0,,,,,,"",""
ball,2,15.5,Manchester Originals,CG Harrison,CR Brathwaite,SP Narine,1,0,,,,,,"",""
ball,2,16.1,Manchester Originals,CG Harrison,CR Brathwaite,TK Curran,1,0,,,,,,"",""
ball,2,16.2,Manchester Originals,CR Brathwaite,CG Harrison,TK Curran,6,0,,,,,,"",""
ball,2,16.3,Manchester Originals,CR Brathwaite,CG Harrison,TK Curran,1,0,,,,,,"",""
ball,2,16.4,Manchester Originals,CG Harrison,CR Brathwaite,TK Curran,4,0,,,,,,"",""
ball,2,16.5,Manchester Originals,CG Harrison,CR Brathwaite,TK Curran,1,0,,,,,,"",""
ball,2,17.1,Manchester Originals,CR Brathwaite,CG Harrison,SM Curran,1,0,,,,,,"",""
ball,2,17.2,Manchester Originals,CG Harrison,CR Brathwaite,SM Curran,1,0,,,,,,"",""
ball,2,17.3,Manchester Originals,CR Brathwaite,CG Harrison,SM Curran,1,0,,,,,,"",""
ball,2,17.4,Manchester Originals,CG Harrison,CR Brathwaite,SM Curran,4,0,,,,,,"",""
ball,2,17.5,Manchester Originals,CG Harrison,CR Brathwaite,SM Curran,0,1,,,,1,,"",""
ball,2,18.1,Manchester Originals,CG Harrison,CR Brathwaite,TK Curran,2,0,,,,,,"",""
ball,2,18.2,Manchester Originals,CG Harrison,CR Brathwaite,TK Curran,0,0,,,,,,caught,CG Harrison
ball,2,18.3,Manchester Originals,TW Hartley,CR Brathwaite,TK Curran,1,0,,,,,,"",""
ball,2,18.4,Manchester Originals,CR Brathwaite,TW Hartley,TK Curran,2,0,,,,,,"",""
ball,2,18.5,Manchester Originals,CR Brathwaite,TW Hartley,TK Curran,2,0,,,,,,"",""
ball,2,19.1,Manchester Originals,CR Brathwaite,TW Hartley,SM Curran,0,0,,,,,,caught,CR Brathwaite
ball,2,19.2,Manchester Originals,FJ Klaassen,TW Hartley,SM Curran,2,0,,,,,,"",""
ball,2,19.3,Manchester Originals,FJ Klaassen,TW Hartley,SM Curran,0,2,,2,,,,"",""
ball,2,19.4,Manchester Originals,FJ Klaassen,TW Hartley,SM Curran,1,0,,,,,,"",""
ball,2,19.5,Manchester Originals,TW Hartley,FJ Klaassen,SM Curran,2,0,,,,,,"",""
ball,2,19.6,Manchester Originals,TW Hartley,FJ Klaassen,SM Curran,2,0,,,,,,"",""
