ball,1,4.1,Gujarat Titans,B Sai Sudharsan,Shubman Gill,SN Thakur,0,0,,,,,,"",""
ball,1,4.2,Gujarat Titans,B Sai Sudharsan,Shubman Gill,SN Thakur,0,0,,,,,,"",""
ball,1,4.3,Gujarat Titans,B Sai Sudharsan,Shubman Gill,SN Thakur,1,0,,,,,,"",""
ball,1,4.4,Gujarat Titans,Shubman Gill,B Sai Sudharsan,SN Thakur,0,0,,,,,,"",""
ball,1,4.5,Gujarat Titans,Shubman Gill,B Sai Sudharsan,SN Thakur,1,0,,,,,,"",""
ball,1,4.6,Gujarat Titans,B Sai Sudharsan,Shubman Gill,SN Thakur,1,0,,,,,,"",""
ball,1,5.1,Gujarat Titans,B Sai Sudharsan,Shubman Gill,Simarjeet Singh,0,0,,,,,,"",""
ball,1,5.2,Gujarat Titans,B Sai Sudharsan,Shubman Gill,Simarjeet Singh,2,0,,,,,,"",""
ball,1,5.3,Gujarat Titans,B Sai Sudharsan,Shubman Gill,Simarjeet Singh,2,0,,,,,,"",""
ball,1,5.4,Gujarat Titans,B Sai Sudharsan,Shubman Gill,Simarjeet Singh,1,0,,,,,,"",""
ball,1,5.5,Gujarat Titans,Shubman Gill,B Sai Sudharsan,Simarjeet Singh,6,0,,,,,,"",""
ball,1,5.6,Gujarat Titans,Shubman Gill,B Sai Sudharsan,Simarjeet Singh,1,0,,,,,,"",""
ball,1,6.1,Gujarat Titans,Shubman Gill,B Sai Sudharsan,RA Jadeja,4,0,,,,,,"",""
ball,1,6.2,Gujarat Titans,Shubman Gill,B Sai Sudharsan,RA Jadeja,1,0,,,,,,"",""
ball,1,6.3,Gujarat Titans,B Sai Sudharsan,Shubman Gill,RA Jadeja,1,0,,,,,,"",""
ball,1,6.4,Gujarat Titans,Shubman Gill,B Sai Sudharsan,RA Jadeja,1,0,,,,,,"",""
ball,1,6.5,Gujarat Titans,B Sai Sudharsan,Shubman Gill,RA Jadeja,6,0,,,,,,"",""
ball,1,6.6,Gujarat Titans,B Sai Sudharsan,Shubman Gill,RA Jadeja,1,0,,,,,,"",""
ball,1,7.1,Gujarat Titans,B Sai Sudharsan,Shubman Gill,DJ Mitchell,1,0,,,,,,"",""
ball,1,7.2,Gujarat Titans,Shubman Gill,B Sai Sudharsan,DJ Mitchell,1,0,,,,,,"",""
ball,1,7.3,Gujarat Titans,B Sai Sudharsan,Shubman Gill,DJ Mitchell,1,0,,,,,,"",""
ball,1,7.4,Gujarat Titans,Shubman Gill,B Sai Sudharsan,DJ Mitchell,1,0,,,,,,"",""
ball,1,7.5,Gujarat Titans,B Sai Sudharsan,Shubman Gill,DJ Mitchell,1,0,,,,,,"",""
ball,1,7.6,Gujarat Titans,Shubman Gill,B Sai Sudharsan,DJ Mitchell,0,1,1,,,,,"",""
ball,1,7.7,Gujarat Titans,Shubman Gill,B Sai Sudharsan,DJ Mitchell,1,0,,,,,,"",""
ball,1,8.1,Gujarat Titans,Shubman Gill,B Sai Sudharsan,RA Jadeja,1,0,,,,,,"",""
ball,1,8.2,Gujarat Titans,B Sai Sudharsan,Shubman Gill,RA Jadeja,4,0,,,,,,"",""
ball,1,8.3,Gujarat Titans,B Sai Sudharsan,Shubman Gill,RA Jadeja,2,0,,,,,,"",""
ball,1,8.4,Gujarat Titans,B Sai Sudharsan,Shubman Gill,RA Jadeja,6,0,,,,,,"",""
ball,1,8.5,Gujarat Titans,B Sai Sudharsan,Shubman Gill,RA Jadeja,1,0,,,,,,"",""
ball,1,8.6,Gujarat Titans,Shubman Gill,B Sai Sudharsan,RA Jadeja,1,0,,,,,,"",""
ball,1,9.1,Gujarat Titans,Shubman Gill,B Sai Sudharsan,DJ Mitchell,4,0,,,,,,"",""
ball,1,9.2,Gujarat Titans,Shubman Gill,B Sai Sudharsan,DJ Mitchell,1,0,,,,,,"",""
ball,1,9.3,Gujarat Titans,B Sai Sudharsan,Shubman Gill,DJ Mitchell,1,0,,,,,,"",""
ball,1,9.4,Gujarat Titans,Shubman Gill,B Sai Sudharsan,DJ Mitchell,1,0,,,,,,"",""
ball,1,9.5,Gujarat Titans,B Sai Sudharsan,Shubman Gill,DJ Mitchell,4,0,,,,,,"",""
ball,1,9.6,Gujarat Titans,B Sai Sudharsan,Shubman Gill,DJ Mitchell,2,0,,,,,,"",""
ball,1,10.1,Gujarat Titans,Shubman Gill,B Sai Sudharsan,Simarjeet Singh,6,0,,,,,,"",""
ball,1,10.2,Gujarat Titans,Shubman Gill,B Sai Sudharsan,Simarjeet Singh,4,0,,,,,,"",""
ball,1,10.3,Gujarat Titans,Shubman Gill,B Sai Sudharsan,Simarjeet Singh,0,0,,,,,,"",""
ball,1,10.4,Gujarat Titans,Shubman Gill,B Sai Sudharsan,Simarjeet Singh,1,0,,,,,,"",""
ball,1,10.5,Gujarat Titans,B Sai Sudharsan,Shubman Gill,Simarjeet Singh,6,0,,,,,,"",""
ball,1,10.6,Gujarat Titans,B Sai Sudharsan,Shubman Gill,Simarjeet Singh,6,0,,,,,,"",""
ball,1,11.1,Gujarat Titans,Shubman Gill,B Sai Sudharsan,DJ Mitchell,1,0,,,,,,"",""
ball,1,11.2,Gujarat Titans,B Sai Sudharsan,Shubman Gill,DJ Mitchell,4,0,,,,,,"",""
ball,1,11.3,Gujarat Titans,B Sai Sudharsan,Shubman Gill,DJ Mitchell,4,0,,,,,,"",""
ball,1,11.4,Gujarat Titans,B Sai Sudharsan,Shubman Gill,DJ Mitchell,1,0,,,,,,"",""
ball,1,11.5,Gujarat Titans,Shubman Gill,B Sai Sudharsan,DJ Mitchell,2,0,,,,,,"",""
ball,1,11.6,Gujarat Titans,Shubman Gill,B Sai Sudharsan,DJ Mitchell,1,0,,,,,,"",""
ball,1,12.1,Gujarat Titans,Shubman Gill,B Sai Sudharsan,MJ Santner,4,0,,,,,,"",""
ball,1,12.2,Gujarat Titans,Shubman Gill,B Sai Sudharsan,MJ Santner,0,0,,,,,,"",""
ball,1,12.3,Gujarat Titans,Shubman Gill,B Sai Sudharsan,MJ Santner,1,0,,,,,,"",""
ball,1,12.4,Gujarat Titans,B Sai Sudharsan,Shubman Gill,MJ Santner,4,0,,,,,,"",""
ball,1,12.5,Gujarat Titans,B Sai Sudharsan,Shubman Gill,MJ Santner,2,0,,,,,,"",""
ball,1,12.6,Gujarat Titans,B Sai Sudharsan,Shubman Gill,MJ Santner,6,0,,,,,,"",""
ball,1,13.1,Gujarat Titans,Shubman Gill,B Sai Sudharsan,DJ Mitchell,0,0,,,,,,"",""
ball,1,13.2,Gujarat Titans,Shubman Gill,B Sai Sudharsan,DJ Mitchell,6,0,,,,,,"",""
ball,1,13.3,Gujarat Titans,Shubman Gill,B Sai Sudharsan,DJ Mitchell,6,0,,,,,,"",""
ball,1,13.4,Gujarat Titans,Shubman Gill,B Sai Sudharsan,DJ Mitchell,0,0,,,,,,"",""
ball,1,13.5,Gujarat Titans,Shubman Gill,B Sai Sudharsan,DJ Mitchell,6,0,,,,,,"",""
ball,1,13.6,Gujarat Titans,Shubman Gill,B Sai Sudharsan,DJ Mitchell,1,0,,,,,,"",""
ball,1,14.1,Gujarat Titans,Shubman Gill,B Sai Sudharsan,TU Deshpande,1,0,,,,,,"",""
ball,1,14.2,Gujarat Titans,B Sai Sudharsan,Shubman Gill,TU Deshpande,1,0,,,,,,"",""
ball,1,14.3,Gujarat Titans,Shubman Gill,B Sai Sudharsan,TU Deshpande,0,1,1,,,,,"",""
ball,1,14.4,Gujarat Titans,Shubman Gill,B Sai Sudharsan,TU Deshpande,1,0,,,,,,"",""
ball,1,14.5,Gujarat Titans,B Sai Sudharsan,Shubman Gill,TU Deshpande,1,0,,,,,,"",""
ball,1,14.6,Gujarat Titans,Shubman Gill,B Sai Sudharsan,TU Deshpande,4,0,,,,,,"",""
ball,1,14.7,Gujarat Titans,Shubman Gill,B Sai Sudharsan,TU Deshpande,2,0,,,,,,"",""
ball,1,15.1,Gujarat Titans,B Sai Sudharsan,Shubman Gill,SN Thakur,1,0,,,,,,"",""
ball,1,15.2,Gujarat Titans,Shubman Gill,B Sai Sudharsan,SN Thakur,0,0,,,,,,"",""
ball,1,15.3,Gujarat Titans,Shubman Gill,B Sai Sudharsan,SN Thakur,2,0,,,,,,"",""
ball,1,15.4,Gujarat Titans,Shubman Gill,B Sai Sudharsan,SN Thakur,1,0,,,,,,"",""
ball,1,15.5,Gujarat Titans,B Sai Sudharsan,Shubman Gill,SN Thakur,1,0,,,,,,"",""
ball,1,15.6,Gujarat Titans,Shubman Gill,B Sai Sudharsan,SN Thakur,0,1,,,,1,,"",""
ball,1,16.1,Gujarat Titans,Shubman Gill,B Sai Sudharsan,Simarjeet Singh,0,0,,,,,,"",""
ball,1,16.2,Gujarat Titans,Shubman Gill,B Sai Sudharsan,Simarjeet Singh,4,0,,,,,,"",""
ball,1,16.3,Gujarat Titans,Shubman Gill,B Sai Sudharsan,Simarjeet Singh,1,0,,,,,,"",""
ball,1,16.4,Gujarat Titans,B Sai Sudharsan,Shubman Gill,Simarjeet Singh,1,0,,,,,,"",""
ball,1,16.5,Gujarat Titans,Shubman Gill,B Sai Sudharsan,Simarjeet Singh,1,0,,,,,,"",""
ball,1,16.6,Gujarat Titans,B Sai Sudharsan,Shubman Gill,Simarjeet Singh,6,0,,,,,,"",""
ball,1,17.1,Gujarat Titans,Shubman Gill,B Sai Sudharsan,TU Deshpande,1,0,,,,,,"",""
ball,1,17.2,Gujarat Titans,B Sai Sudharsan,Shubman Gill,TU Deshpande,0,0,,,,,,caught,B Sai Sudharsan
ball,1,17.3,Gujarat Titans,DA Miller,Shubman Gill,TU Deshpande,1,0,,,,,,"",""
ball,1,17.4,Gujarat Titans,Shubman Gill,DA Miller,TU Deshpande,1,0,,,,,,"",""
ball,1,17.5,Gujarat Titans,DA Miller,Shubman Gill,TU Deshpande,1,0,,,,,,"",""
ball,1,17.6,Gujarat Titans,Shubman Gill,DA Miller,TU Deshpande,0,0,,,,,,caught,Shubman Gill
ball,1,18.1,Gujarat Titans,DA Miller,M Shahrukh Khan,SN Thakur,2,0,,,,,,"",""
ball,1,18.2,Gujarat Titans,DA Miller,M Shahrukh Khan,SN Thakur,0,0,,,,,,"",""
ball,1,18.3,Gujarat Titans,DA Miller,M Shahrukh Khan,SN Thakur,1,0,,,,,,"",""
ball,1,18.4,Gujarat Titans,M Shahrukh Khan,DA Miller,SN Thakur,0,0,,,,,,"",""
ball,1,18.5,Gujarat Titans,M Shahrukh Khan,DA Miller,SN Thakur,1,0,,,,,,"",""
ball,1,18.6,Gujarat Titans,DA Miller,M Shahrukh Khan,SN Thakur,2,0,,,,,,"",""
ball,1,19.1,Gujarat Titans,M Shahrukh Khan,DA Miller,Simarjeet Singh,1,0,,,,,,"",""
ball,1,19.2,Gujarat Titans,DA Miller,M Shahrukh Khan,Simarjeet Singh,4,0,,,,,,"",""
ball,1,19.3,Gujarat Titans,DA Miller,M Shahrukh Khan,Simarjeet Singh,0,1,1,,,,,"",""
ball,1,19.4,Gujarat Titans,DA Miller,M Shahrukh Khan,Simarjeet Singh,0,0,,,,,,"",""
ball,1,19.5,Gujarat Titans,DA Miller,M Shahrukh Khan,Simarjeet Singh,2,0,,,,,,"",""
ball,1,19.6,Gujarat Titans,DA Miller,M Shahrukh Khan,Simarjeet Singh,0,1,1,,,,,"",""
ball,1,19.7,Gujarat Titans,DA Miller,M Shahrukh Khan,Simarjeet Singh,2,0,,,,,,"",""
ball,1,19.8,Gujarat Titans,DA Miller,M Shahrukh Khan,Simarjeet Singh,1,0,,,,,,run out,M Shahrukh Khan
ball,2,0.1,Chennai Super Kings,AM Rahane,R Ravindra,UT Yadav,0,0,,,,,,"",""
ball,2,0.2,Chennai Super Kings,AM Rahane,R Ravindra,UT Yadav,1,0,,,,,,"",""
ball,2,0.3,Chennai Super Kings,R Ravindra,AM Rahane,UT Yadav,0,0,,,,,,"",""
ball,2,0.4,Chennai Super Kings,R Ravindra,AM Rahane,UT Yadav,1,0,,,,,,"",""
ball,2,0.5,Chennai Super Kings,AM Rahane,R Ravindra,UT Yadav,0,0,,,,,,"",""
ball,2,0.6,Chennai Super Kings,AM Rahane,R Ravindra,UT Yadav,0,0,,,,,,run out,R Ravindra
ball,2,1.1,Chennai Super Kings,AM Rahane,RD Gaikwad,S Sandeep Warrier,0,0,,,,,,caught,AM Rahane
ball,2,1.2,Chennai Super Kings,DJ Mitchell,RD Gaikwad,S Sandeep Warrier,0,0,,,,,,"",""
ball,2,1.3,Chennai Super Kings,DJ Mitchell,RD Gaikwad,S Sandeep Warrier,0,0,,,,,,"",""
ball,2,1.4,Chennai Super Kings,DJ Mitchell,RD Gaikwad,S Sandeep Warrier,1,0,,,,,,"",""
ball,2,1.5,Chennai Super Kings,RD Gaikwad,DJ Mitchell,S Sandeep Warrier,0,0,,,,,,"",""
ball,2,1.6,Chennai Super Kings,RD Gaikwad,DJ Mitchell,S Sandeep Warrier,0,0,,,,,,"",""
ball,2,2.1,Chennai Super Kings,DJ Mitchell,RD Gaikwad,UT Yadav,2,0,,,,,,"",""
ball,2,2.2,Chennai Super Kings,DJ Mitchell,RD Gaikwad,UT Yadav,0,0,,,,,,"",""
ball,2,2.3,Chennai Super Kings,DJ Mitchell,RD Gaikwad,UT Yadav,4,0,,,,,,"",""
ball,2,2.4,Chennai Super Kings,DJ Mitchell,RD Gaikwad,UT Yadav,1,0,,,,,,"",""
ball,2,2.5,Chennai Super Kings,RD Gaikwad,DJ Mitchell,UT Yadav,0,0,,,,,,caught,RD Gaikwad
ball,2,2.6,Chennai Super Kings,MM Ali,DJ Mitchell,UT Yadav,0,0,,,,,,"",""
ball,2,3.1,Chennai Super Kings,DJ Mitchell,MM Ali,S Sandeep Warrier,1,0,,,,,,"",""
ball,2,3.2,Chennai Super Kings,MM Ali,DJ Mitchell,S Sandeep Warrier,0,0,,,,,,"",""
ball,2,3.3,Chennai Super Kings,MM Ali,DJ Mitchell,S Sandeep Warrier,0,0,,,,,,"",""
ball,2,3.4,Chennai Super Kings,MM Ali,DJ Mitchell,S Sandeep Warrier,1,0,,,,,,"",""
ball,2,3.5,Chennai Super Kings,DJ Mitchell,MM Ali,S Sandeep Warrier,6,0,,,,,,"",""
ball,2,3.6,Chennai Super Kings,DJ Mitchell,MM Ali,S Sandeep Warrier,4,0,,,,,,"",""
ball,2,4.1,Chennai Super Kings,MM Ali,DJ Mitchell,UT Yadav,4,0,,,,,,"",""
ball,2,4.2,Chennai Super Kings,MM Ali,DJ Mitchell,UT Yadav,1,0,,,,,,"",""
ball,2,4.3,Chennai Super Kings,DJ Mitchell,MM Ali,UT Yadav,1,0,,,,,,"",""
ball,2,4.4,Chennai Super Kings,MM Ali,DJ Mitchell,UT Yadav,4,0,,,,,,"",""
ball,2,4.5,Chennai Super Kings,MM Ali,DJ Mitchell,UT Yadav,1,0,,,,,,"",""
ball,2,4.6,Chennai Super Kings,DJ Mitchell,MM Ali,UT Yadav,0,0,,,,,,"",""
ball,2,5.1,Chennai Super Kings,MM Ali,DJ Mitchell,Kartik Tyagi,0,1,1,,,,,"",""
ball,2,5.2,Chennai Super Kings,MM Ali,DJ Mitchell,Kartik Tyagi,4,0,,,,,,"",""
ball,2,5.3,Chennai Super Kings,MM Ali,DJ Mitchell,Kartik Tyagi,2,0,,,,,,"",""
ball,2,5.4,Chennai Super Kings,MM Ali,DJ Mitchell,Kartik Tyagi,0,1,1,,,,,"",""
ball,2,5.5,Chennai Super Kings,MM Ali,DJ Mitchell,Kartik Tyagi,0,0,,,,,,"",""
ball,2,5.6,Chennai Super Kings,MM Ali,DJ Mitchell,Kartik Tyagi,1,0,,,,,,"",""
ball,2,5.7,Chennai Super Kings,DJ Mitchell,MM Ali,Kartik Tyagi,0,0,,,,,,"",""
ball,2,5.8,Chennai Super Kings,DJ Mitchell,MM Ali,Kartik Tyagi,1,0,,,,,,"",""
ball,2,6.1,Chennai Super Kings,DJ Mitchell,MM Ali,S Sandeep Warrier,6,0,,,,,,"",""
ball,2,6.2,Chennai Super Kings,DJ Mitchell,MM Ali,S Sandeep Warrier,1,0,,,,,,"",""
ball,2,6.3,Chennai Super Kings,MM Ali,DJ Mitchell,S Sandeep Warrier,0,0,,,,,,"",""
ball,2,6.4,Chennai Super Kings,MM Ali,DJ Mitchell,S Sandeep Warrier,6,0,,,,,,"",""
ball,2,6.5,Chennai Super Kings,MM Ali,DJ Mitchell,S Sandeep Warrier,1,0,,,,,,"",""
ball,2,6.6,Chennai Super Kings,DJ Mitchell,MM Ali,S Sandeep Warrier,1,0,,,,,,"",""
ball,2,7.1,Chennai Super Kings,DJ Mitchell,MM Ali,Kartik Tyagi,4,0,,,,,,"",""
ball,2,7.2,Chennai Super Kings,DJ Mitchell,MM Ali,Kartik Tyagi,4,0,,,,,,"",""
ball,2,7.3,Chennai Super Kings,DJ Mitchell,MM Ali,Kartik Tyagi,0,1,,,,1,,"",""
ball,2,7.4,Chennai Super Kings,MM Ali,DJ Mitchell,Kartik Tyagi,0,0,,,,,,"",""
ball,2,7.5,Chennai Super Kings,MM Ali,DJ Mitchell,Kartik Tyagi,1,0,,,,,,"",""
ball,2,7.6,Chennai Super Kings,DJ Mitchell,MM Ali,Kartik Tyagi,4,0,,,,,,"",""
ball,2,8.1,Chennai Super Kings,MM Ali,DJ Mitchell,Noor Ahmad,1,0,,,,,,"",""
ball,2,8.2,Chennai Super Kings,DJ Mitchell,MM Ali,Noor Ahmad,0,0,,,,,,"",""
ball,2,8.3,Chennai Super Kings,DJ Mitchell,MM Ali,Noor Ahmad,2,0,,,,,,"",""
ball,2,8.4,Chennai Super Kings,DJ Mitchell,MM Ali,Noor Ahmad,1,0,,,,,,"",""
ball,2,8.5,Chennai Super Kings,MM Ali,DJ Mitchell,Noor Ahmad,0,0,,,,,,"",""
ball,2,8.6,Chennai Super Kings,MM Ali,DJ Mitchell,Noor Ahmad,1,0,,,,,,"",""
ball,2,9.1,Chennai Super Kings,MM Ali,DJ Mitchell,Rashid Khan,0,1,,,,1,,"",""
ball,2,9.2,Chennai Super Kings,DJ Mitchell,MM Ali,Rashid Khan,4,0,,,,,,"",""
ball,2,9.3,Chennai Super Kings,DJ Mitchell,MM Ali,Rashid Khan,1,0,,,,,,"",""
ball,2,9.4,Chennai Super Kings,MM Ali,DJ Mitchell,Rashid Khan,1,0,,,,,,"",""
ball,2,9.5,Chennai Super Kings,DJ Mitchell,MM Ali,Rashid Khan,1,0,,,,,,"",""
ball,2,9.6,Chennai Super Kings,MM Ali,DJ Mitchell,Rashid Khan,0,1,,,,1,,"",""
ball,2,10.1,Chennai Super Kings,MM Ali,DJ Mitchell,Noor Ahmad,6,0,,,,,,"",""
ball,2,10.2,Chennai Super Kings,MM Ali,DJ Mitchell,Noor Ahmad,6,0,,,,,,"",""
ball,2,10.3,Chennai Super Kings,MM Ali,DJ Mitchell,Noor Ahmad,6,0,,,,,,"",""
ball,2,10.4,Chennai Super Kings,MM Ali,DJ Mitchell,Noor Ahmad,0,0,,,,,,"",""
ball,2,10.5,Chennai Super Kings,MM Ali,DJ Mitchell,Noor Ahmad,1,0,,,,,,"",""
ball,2,10.6,Chennai Super Kings,DJ Mitchell,MM Ali,Noor Ahmad,1,0,,,,,,"",""
ball,2,11.1,Chennai Super Kings,DJ Mitchell,MM Ali,Rashid Khan,4,0,,,,,,"",""
ball,2,11.2,Chennai Super Kings,DJ Mitchell,MM Ali,Rashid Khan,6,0,,,,,,"",""
ball,2,11.3,Chennai Super Kings,DJ Mitchell,MM Ali,Rashid Khan,1,0,,,,,,"",""
ball,2,11.4,Chennai Super Kings,MM Ali,DJ Mitchell,Rashid Khan,0,0,,,,,,"",""
ball,2,11.5,Chennai Super Kings,MM Ali,DJ Mitchell,Rashid Khan,1,0,,,,,,"",""
ball,2,11.6,Chennai Super Kings,DJ Mitchell,MM Ali,Rashid Khan,1,0,,,,,,"",""
ball,2,12.1,Chennai Super Kings,DJ Mitchell,MM Ali,MM Sharma,0,0,,,,,,"",""
ball,2,12.2,Chennai Super Kings,DJ Mitchell,MM Ali,MM Sharma,0,0,,,,,,caught,DJ Mitchell
ball,2,12.3,Chennai Super Kings,S Dube,MM Ali,MM Sharma,4,0,,,,,,"",""
ball,2,12.4,Chennai Super Kings,S Dube,MM Ali,MM Sharma,0,0,,,,,,"",""
ball,2,12.5,Chennai Super Kings,S Dube,MM Ali,MM Sharma,1,0,,,,,,"",""
ball,2,12.6,Chennai Super Kings,MM Ali,S Dube,MM Sharma,1,0,,,,,,"",""
ball,2,13.1,Chennai Super Kings,MM Ali,S Dube,Kartik Tyagi,1,0,,,,,,"",""
ball,2,13.2,Chennai Super Kings,S Dube,MM Ali,Kartik Tyagi,2,0,,,,,,"",""
ball,2,13.3,Chennai Super Kings,S Dube,MM Ali,Kartik Tyagi,1,0,,,,,,"",""
ball,2,13.4,Chennai Super Kings,MM Ali,S Dube,Kartik Tyagi,4,0,,,,,,"",""
ball,2,13.5,Chennai Super Kings,MM Ali,S Dube,Kartik Tyagi,1,0,,,,,,"",""
ball,2,13.6,Chennai Super Kings,S Dube,MM Ali,Kartik Tyagi,0,0,,,,,,"",""
ball,2,14.1,Chennai Super Kings,MM Ali,S Dube,MM Sharma,0,1,1,,,,,"",""
ball,2,14.2,Chennai Super Kings,MM Ali,S Dube,MM Sharma,0,0,,,,,,"",""
ball,2,14.3,Chennai Super Kings,MM Ali,S Dube,MM Sharma,0,0,,,,,,caught,MM Ali
ball,2,14.4,Chennai Super Kings,RA Jadeja,S Dube,MM Sharma,0,0,,,,,,"",""
ball,2,14.5,Chennai Super Kings,RA Jadeja,S Dube,MM Sharma,0,0,,,,,,"",""
ball,2,14.6,Chennai Super Kings,RA Jadeja,S Dube,MM Sharma,4,0,,,,,,"",""
ball,2,14.7,Chennai Super Kings,RA Jadeja,S Dube,MM Sharma,4,0,,,,,,"",""
ball,2,15.1,Chennai Super Kings,S Dube,RA Jadeja,Kartik Tyagi,6,0,,,,,,"",""
